date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:11:36	171041/171041	---M--	200	added ('OK')	image/jpeg	etag:%225e8156f-29c21-520865528d880%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-taqueria.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-taqueria.jpg	(from http://www.thesenortequila.com/menu-taqueria/)
13:11:37	173644/173644	---M--	200	added ('OK')	image/jpeg	etag:%225e8162f-2a64c-5208678909100%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-al-pastor-tacos.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-al-pastor-tacos.jpg	(from http://www.thesenortequila.com/menu-taqueria/)
13:11:37	208780/208780	---M--	200	added ('OK')	image/jpeg	etag:%225e816a2-32f8c-5208679b27bc0%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-pollo-tapatio.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-pollo-tapatio.jpg	(from http://www.thesenortequila.com/menu-special-dinners/)
13:11:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Feb%202018%2018:11:37%20GMT	http://www.thesenortequila.com/?p=556	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/indexa215.html	(from http://www.thesenortequila.com/menu-seafood/)
13:11:55	169122/169122	---M--	200	added ('OK')	image/jpeg	etag:%225e81557-294a2-52086550a5400%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-seafood.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-seafood.jpg	(from http://www.thesenortequila.com/menu-seafood/)
13:11:56	23911/23911	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Feb%202018%2018:11:54%20GMT	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-vegetarian.%22	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-vegetarian.7c.delayed	(from http://www.thesenortequila.com/menu-vegetarian/)
13:11:58	129036/129036	---M--	200	added ('OK')	image/jpeg	etag:%225e8164d-1f80c-5208678cd9a00%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-crab-spinach-enchiladas.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-crab-spinach-enchiladas.jpg	(from http://www.thesenortequila.com/menu-seafood/)
13:12:05	164894/164894	---M--	200	added ('OK')	image/jpeg	etag:%225e8167a-2841e-520867956ee40%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-mahi-mahi-tropical.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-mahi-mahi-tropical.jpg	(from http://www.thesenortequila.com/menu-seafood/)
13:12:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Feb%202018%2018:12:04%20GMT	http://www.thesenortequila.com/?p=529	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/indexb25f.html	(from http://www.thesenortequila.com/menu-vegetarian/)
13:12:05	184179/184179	---M--	200	added ('OK')	image/jpeg	etag:%225e81684-2cf73-52086797572c0%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-mojarra.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-mojarra.jpg	(from http://www.thesenortequila.com/menu-seafood/)
13:12:06	23911/23911	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Feb%202018%2018:12:05%20GMT	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-desserts.%22	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-desserts._	(from http://www.thesenortequila.com/menu-desserts/)
13:12:23	173549/173549	---M--	200	added ('OK')	image/jpeg	etag:%225e81577-2a5ed-5208655381ac0%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-vegetarian.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-vegetarian.jpg	(from http://www.thesenortequila.com/menu-vegetarian/)
13:12:25	169220/169220	---M--	200	added ('OK')	image/jpeg	etag:%225e816cf-29504-52088c7022180%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-veggie-fajitas.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-veggie-fajitas.jpg	(from http://www.thesenortequila.com/menu-vegetarian/)
13:12:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Feb%202018%2018:12:24%20GMT	http://www.thesenortequila.com/?p=602	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/indexca7f.html	(from http://www.thesenortequila.com/menu-desserts/)
13:12:26	23911/23911	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Feb%202018%2018:12:25%20GMT	http://www.thesenortequila.com/wp-content/uploads/2015/10/St-header-lunch-specials.%22	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/10/St-header-lunch-specials._	(from http://www.thesenortequila.com/lunch-specials/)
13:12:35	179520/179520	---M--	200	added ('OK')	image/jpeg	etag:%225e81527-2bd40-520865471bd80%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-desserts.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-desserts.jpg	(from http://www.thesenortequila.com/menu-desserts/)
13:12:36	183372/183372	---M--	200	added ('OK')	image/jpeg	etag:%225e81643-2cc4c-5208678be57c0%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-churros.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-churros.jpg	(from http://www.thesenortequila.com/menu-desserts/)
13:12:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Feb%202018%2018:12:35%20GMT	http://www.thesenortequila.com/?p=846	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/index2487.html	(from http://www.thesenortequila.com/lunch-specials/)
13:12:36	23911/23911	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Feb%202018%2018:12:35%20GMT	http://www.thesenortequila.com/wp-content/uploads/2015/10/St-header-happy-hour.%22	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/10/St-header-happy-hour._	(from http://www.thesenortequila.com/happy-hour-bar-specials/)
13:12:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Feb%202018%2018:12:36%20GMT	http://www.thesenortequila.com/?p=836	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/index03aa.html	(from http://www.thesenortequila.com/happy-hour-bar-specials/)
13:12:38	23911/23911	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Feb%202018%2018:12:37%20GMT	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-galleries.%22	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-galleries._	(from http://www.thesenortequila.com/photo-gallery/)
13:12:50	169933/169933	---M--	200	added ('OK')	image/jpeg	etag:%225e81670-297cd-520941ef25580%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/gallery-lava-cake.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/gallery-lava-cake.jpg	(from http://www.thesenortequila.com/menu-desserts/)
13:12:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Feb%202018%2018:12:50%20GMT	http://www.thesenortequila.com/?p=819	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/index094a.html	(from http://www.thesenortequila.com/photo-gallery/)
13:12:57	195987/195987	---M--	200	added ('OK')	image/jpeg	etag:%225e81a9b-2fd93-5210b1c83657a%22	http://www.thesenortequila.com/wp-content/uploads/2015/10/St-header-lunch-specials.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/10/St-header-lunch-specials.jpg	(from http://www.thesenortequila.com/lunch-specials/)
13:12:58	37518/37518	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Feb%202018%2018:12:57%20GMT	http://www.thesenortequila.com/gallery-restaurants/	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/gallery-restaurants/index.html	(from http://www.thesenortequila.com/photo-gallery/)
13:13:04	173067/173067	---M--	200	added ('OK')	image/jpeg	etag:%225e81a92-2a40b-5210af9899371%22	http://www.thesenortequila.com/wp-content/uploads/2015/10/St-header-happy-hour.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/10/St-header-happy-hour.jpg	(from http://www.thesenortequila.com/happy-hour-bar-specials/)
13:13:11	123355/123355	---M--	200	added ('OK')	image/jpeg	etag:%225e81a82-1e1db-5210ac522068e%22	http://www.thesenortequila.com/wp-content/uploads/2015/10/gallery-label-restaurants.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/10/gallery-label-restaurants.jpg	(from http://www.thesenortequila.com/photo-gallery/)
13:13:12	23911/23911	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Feb%202018%2018:13:10%20GMT	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-locations.%22	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-locations.8c.delayed	(from http://www.thesenortequila.com/locations-contact-us/)
13:13:18	121669/121669	---M--	200	added ('OK')	image/jpeg	etag:%225e81a8d-1db45-5210aea9d6c85%22	http://www.thesenortequila.com/wp-content/uploads/2015/10/gallery-label-food.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/10/gallery-label-food.jpg	(from http://www.thesenortequila.com/photo-gallery/)
13:13:18	246899/246899	---M--	200	added ('OK')	image/jpeg	etag:%225e81a77-3c473-5210ab0f2826a%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-galleries.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-galleries.jpg	(from http://www.thesenortequila.com/photo-gallery/)
13:13:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Feb%202018%2018:13:18%20GMT	http://www.thesenortequila.com/?p=692	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/index820c.html	(from http://www.thesenortequila.com/locations-contact-us/)
13:13:19	23911/23911	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Feb%202018%2018:13:18%20GMT	http://www.thesenortequila.com/locations-contact-us/info@TheSenorTequila.com	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/locations-contact-us/info@TheSenorTequila.com	(from http://www.thesenortequila.com/locations-contact-us/)
13:13:20	93733/93733	---M--	200	added ('OK')	image/jpeg	etag:%225e81a88-16e25-5210af3d55d48%22	http://www.thesenortequila.com/wp-content/uploads/2015/10/gallery-label-drink.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/10/gallery-label-drink.jpg	(from http://www.thesenortequila.com/photo-gallery/)
13:13:20	1151/1151	---M--	200	added ('OK')	image/png	etag:%225e819b8-47f-5209de63637e7%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/btn-click-call-green.png	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/btn-click-call-green.png	(from http://www.thesenortequila.com/locations-contact-us/)
13:13:21	4431/4431	---M--	200	added ('OK')	image/png	etag:%225e826b2-114f-539fb4a9c6f3e%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/btn-facebook.png	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/btn-facebook.png	(from http://www.thesenortequila.com/locations-contact-us/)
13:13:32	126296/126296	---M--	200	added ('OK')	image/jpeg	etag:%225e819a2-1ed58-5209dc0ff6521%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-locations.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-locations.jpg	(from http://www.thesenortequila.com/locations-contact-us/)
13:13:33	23911/23911	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Feb%202018%2018:13:31%20GMT	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-specialty-drinks.%22	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-specialty-drinks.94.delayed	(from http://www.thesenortequila.com/premier-specialty-drinks/)
13:13:51	111399/111399	---M--	200	added ('OK')	image/jpeg	etag:%225e81567-1b327-52095dba828c0%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-specialty-drinks.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-specialty-drinks.jpg	(from http://www.thesenortequila.com/premier-specialty-drinks/)
13:13:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Feb%202018%2018:13:51%20GMT	http://www.thesenortequila.com/?p=607	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/index30e4.html	(from http://www.thesenortequila.com/premier-specialty-drinks/)
13:13:52	23911/23911	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Feb%202018%2018:13:51%20GMT	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-careers.%22	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-careers._	(from http://www.thesenortequila.com/careers-at-senor-tequila/)
13:13:59	241751/241751	---M--	200	added ('OK')	image/png	etag:%225e82690-3b057-539fb1bf4c25a%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/block-photo-location-westchase.png	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/block-photo-location-westchase.png	(from http://www.thesenortequila.com/locations-contact-us/)
13:14:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Feb%202018%2018:13:59%20GMT	http://www.thesenortequila.com/?p=731	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/index78eb.html	(from http://www.thesenortequila.com/careers-at-senor-tequila/)
13:14:04	288795/288795	---M--	200	added ('OK')	image/png	etag:%225e819b3-4681b-5209dd10278d0%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/block-photo-location-winter-springs.png	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/block-photo-location-winter-springs.png	(from http://www.thesenortequila.com/locations-contact-us/)
13:14:05	283212/283212	---M--	200	added ('OK')	image/png	etag:%225e819ae-4524c-5209dd0f1467c%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/block-photo-location-tampa.png	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/block-photo-location-tampa.png	(from http://www.thesenortequila.com/locations-contact-us/)
13:14:14	85316/85316	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225e81332-14d44-51fe9349b7e80%22	http://www.thesenortequila.com/wp-content/themes/Divi%202.4/includes/builder/fonts/ETmodules_v2_4.eot	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/themes/Divi%202.4/includes/builder/fonts/ETmodules_v2_4.eot	(from http://www.thesenortequila.com/wp-content/themes/Divi%202.4/includes/builder/styles/frontend-builder-style.css?ver=2.5.1)
13:14:14	137206/137206	---M--	200	added ('OK')	image/jpeg	etag:%225e8151f-217f6-5209c5d3fc2c0%22	http://www.thesenortequila.com/wp-content/uploads/2015/09/St-header-careers.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/09/St-header-careers.jpg	(from http://www.thesenortequila.com/careers-at-senor-tequila/)
13:14:16	283232/283232	---M--	200	added ('OK')	image/svg+xml	etag:%225e81333-45260-51fe934aac0c0%22	http://www.thesenortequila.com/wp-content/themes/Divi%202.4/includes/builder/fonts/ETmodules_v2_4.svg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/themes/Divi%202.4/includes/builder/fonts/ETmodules_v2_4.svg	(from http://www.thesenortequila.com/wp-content/themes/Divi%202.4/includes/builder/styles/frontend-builder-style.css?ver=2.5.1)
13:14:17	1422/1422	---M--	200	added ('OK')	image/gif	etag:%225e813af-58e-51fe936ee9640%22	http://www.thesenortequila.com/wp-content/themes/Divi%202.4/includes/builder/styles/images/subscribe-loader.gif	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/themes/Divi%202.4/includes/builder/styles/images/subscribe-loader.gif	(from http://www.thesenortequila.com/wp-content/themes/Divi%202.4/includes/builder/styles/frontend-builder-style.css?ver=2.5.1)
13:14:17	85124/85124	---M--	200	added ('OK')	application/x-font-ttf	etag:%225e81334-14c84-51fe934aac0c0%22	http://www.thesenortequila.com/wp-content/themes/Divi%202.4/includes/builder/fonts/ETmodules_v2_4.ttf	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/themes/Divi%202.4/includes/builder/fonts/ETmodules_v2_4.ttf	(from http://www.thesenortequila.com/wp-content/themes/Divi%202.4/includes/builder/styles/frontend-builder-style.css?ver=2.5.1)
13:14:19	9427/9427	---M--	200	added ('OK')	image/gif	etag:%225e813ae-24d3-51fe936ee9640%22	http://www.thesenortequila.com/wp-content/themes/Divi%202.4/includes/builder/styles/images/preloader.gif	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/themes/Divi%202.4/includes/builder/styles/images/preloader.gif	(from http://www.thesenortequila.com/wp-content/themes/Divi%202.4/includes/builder/styles/frontend-builder-style.css?ver=2.5.1)
13:14:19	85316/85316	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225e81332-14d44-51fe9349b7e80%22	http://www.thesenortequila.com/wp-content/themes/Divi%202.4/includes/builder/fonts/ETmodules_v2_4.eot?	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/themes/Divi%202.4/includes/builder/fonts/ETmodules_v2_4d41d.eot	(from http://www.thesenortequila.com/wp-content/themes/Divi%202.4/includes/builder/styles/frontend-builder-style.css?ver=2.5.1)
13:14:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Feb%202018%2018:14:18%20GMT	http://www.thesenortequila.com/?p=861	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/index2bd3.html	(from http://www.thesenortequila.com/gallery-restaurants/)
13:14:23	16506/16506	---M--	200	added ('OK')	application/javascript	etag:%225e813a5-407a-51fe936d011c0%22	http://www.thesenortequila.com/wp-content/themes/Divi%202.4/includes/builder/scripts/jquery.hashchange.js?ver=2.5.1	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/themes/Divi%202.4/includes/builder/scripts/jquery.hashchange9776.js	(from http://www.thesenortequila.com/gallery-restaurants/)
13:14:25	36568/36568	---M--	200	added ('OK')	image/jpeg	etag:%225e819df-8ed8-5210bed31e6db%22	http://www.thesenortequila.com/wp-content/uploads/2015/10/Winter-Springs-400x250.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/10/Winter-Springs-400x250.jpg	(from http://www.thesenortequila.com/gallery-restaurants/)
13:14:25	85200/85200	---M--	200	added ('OK')	application/x-font-woff	etag:%225e81335-14cd0-51fe934aac0c0%22	http://www.thesenortequila.com/wp-content/themes/Divi%202.4/includes/builder/fonts/ETmodules_v2_4.woff	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/themes/Divi%202.4/includes/builder/fonts/ETmodules_v2_4.woff	(from http://www.thesenortequila.com/wp-content/themes/Divi%202.4/includes/builder/styles/frontend-builder-style.css?ver=2.5.1)
13:14:29	137714/137714	---M--	200	added ('OK')	image/jpeg	etag:%225e819dd-219f2-5210bed30ae5b%22	http://www.thesenortequila.com/wp-content/uploads/2015/10/Winter-Springs.jpg	C:/My%20Web%20Sites/tequila/www.thesenortequila.com/wp-content/uploads/2015/10/Winter-Springs.jpg	(from http://www.thesenortequila.com/gallery-restaurants/)
